2020-10-12,12548,34770
2020-10-13,28217,39995
2020-10-14,56792,17953
2020-10-15,59678,26467
2020-10-16,19679,36053
2020-10-17,52876,34108
2020-10-18,47176,15503
2020-10-19,46798,43159
2020-10-20,46771,25765
2020-10-21,51313,42997
2020-10-22,52475,58288
2020-10-23,51193,64847
2020-10-24,54459,58179
2020-10-25,36025,27532
2020-10-26,28988,65190
2020-10-27,46256,50337
2020-10-28,35985,67295
2020-10-29,16078,32150
2020-10-30,21467,54812
2020-10-31,39242,47027
2020-11-01,21979,46108
2020-11-02,29771,69859
2020-11-03,37729,68174
2020-11-04,42895,67985
2020-11-05,49333,47439
2020-11-06,51997,29975
2020-11-07,65205,21055
2020-11-08,54707,26734
2020-11-09,48369,62477
2020-11-10,53517,51795
2020-11-11,28440,35135
2020-11-12,24201,42722
2020-11-13,28876,47840
2020-11-14,49043,22123
2020-11-15,29451,20024
2020-11-16,36779,21885
2020-11-17,35002,31863
2020-11-18,28817,34981
2020-11-19,32939,37285
2020-11-20,44447,35660
2020-11-21,51985,48941
2020-11-22,28968,26745
2020-11-23,25121,57284
2020-11-24,33706,66310
2020-11-25,35681,63377
2020-11-26,15609,34130
2020-11-27,35222,40465
2020-11-28,35231,27238
2020-11-29,35332,23805
2020-11-30,15565,25490
