2020-02,22296.52,16575.0,1.0
2020-03,26046.55,22419.52,2102.9
2020-04,20704.97,33175.3,3643.77
2020-05,37392.26,31539.13,918.03
2020-06,47046.9,36069.67,362.77
2020-07,45763.03,47135.87,317.13
2020-08,48253.9,41109.74,241.1
2020-09,52234.1,45409.53,345.4
2020-10,44590.61,37695.03,544.35
2020-11,36863.9,41163.47,1425.0
