2019-08-03,3203073,2681994
2019-08-04,2598901,2221993
2019-08-05,5080695,4052444
2019-08-06,5347285,4269612
2019-08-07,5392956,4323086
2019-08-08,5381122,4282430
2019-08-09,5223775,4210069
2019-08-10,3151048,2679452
2019-08-11,2622693,2291396
2019-08-12,4964809,3981128
2019-08-13,5201417,4186527
2019-08-14,5280783,4227199
2019-08-15,5328029,4256019
2019-08-16,5085964,4077910
2019-08-17,3016768,2548012
2019-08-18,2437441,2088836
2019-08-19,4745508,3800213
2019-08-20,5102670,4081820
2019-08-21,5120293,4101876
2019-08-22,5088531,4074116
2019-08-23,4876325,3927415
2019-08-24,3116581,2633615
2019-08-25,2480677,2127701
2019-08-26,4815274,3838948
2019-08-27,5216369,4155648
2019-08-28,5269740,4214611
2019-08-29,5287443,4196197
2019-08-30,4959219,3975254
2019-08-31,3079184,2601592
2019-09-01,2595220,2224749
2019-09-02,2344873,1992341
2019-09-03,5184433,4121325
2019-09-04,5550633,4431552
2019-09-05,5786757,4552936
2019-09-06,5697306,4506380
2019-09-07,3318360,2766897
2019-09-08,2697883,2290449
2019-09-09,5577038,4351916
2019-09-10,5906599,4594383
2019-09-11,5972485,4655337
2019-09-12,5996740,4668602
2019-09-13,5875082,4608596
2019-09-14,3311865,2799704
2019-09-15,2705368,2304058
2019-09-16,5585545,4350769
2019-09-17,5932934,4621779
2019-09-18,6049027,4698663
2019-09-19,6057411,4719099
2019-09-20,6004139,4730344
2019-09-21,3485830,2931136
2019-09-22,2782401,2370646
2019-09-23,5640741,4398977
2019-09-24,6010782,4700831
2019-09-25,6087870,4751437
2019-09-26,6112998,4771701
2019-09-27,5913720,4635133
2019-09-28,3375958,2882510
2019-09-29,2701947,2327412
2019-09-30,4765689,3822986
2019-10-01,5184295,4122915
2019-10-02,5964545,4663128
2019-10-03,6037298,4709894
2019-10-04,6014632,4699416
2019-10-05,3489660,2945682
2019-10-06,2716213,2344492
2019-10-07,5632284,4390125
2019-10-08,5773813,4549836
2019-10-09,4966727,3988443
2019-10-10,6000927,4680286
2019-10-11,5922899,4659315
2019-10-12,3410364,2896901
2019-10-13,2800398,2449299
2019-10-14,4233281,3477600
2019-10-15,5805769,4556302
2019-10-16,5936800,4692909
2019-10-17,6052959,4735500
2019-10-18,6014260,4731039
2019-10-19,3559025,2956217
2019-10-20,2644181,2246624
2019-10-21,5524104,4287052
2019-10-22,5837034,4576627
2019-10-23,6057656,4733194
2019-10-24,6156327,4809216
2019-10-25,5950861,4685810
2019-10-26,3499705,2925004
2019-10-27,2395157,2069160
2019-10-28,5625528,4376322
2019-10-29,5996810,4686332
2019-10-30,6053768,4744561
2019-10-31,5844179,4602108
2019-11-01,5995342,4750398
2019-11-02,3510995,2922119
2019-11-03,2969805,2474546
2019-11-04,5592801,4310962
2019-11-05,5553833,4390585
2019-11-06,6020532,4694197
2019-11-07,6064701,4722603
2019-11-08,5906208,4640568
2019-11-09,3458104,2895594
2019-11-10,2715262,2318038
2019-11-11,4646864,3683635
2019-11-12,5768866,4495857
2019-11-13,5834843,4533000
2019-11-14,5897139,4587075
2019-11-15,5845438,4569906
2019-11-16,3580083,3035069
2019-11-17,2657601,2285447
2019-11-18,5380419,4142362
2019-11-19,5859438,4565238
2019-11-20,5975010,4656515
2019-11-21,6003565,4667198
2019-11-22,5885621,4626620
2019-11-23,3413393,2901450
2019-11-24,2475802,2170218
2019-11-25,5450231,4229849
2019-11-26,5857703,4573985
2019-11-27,5464957,4330794
2019-11-28,2406981,2100241
2019-11-29,3315019,2754553
2019-11-30,2909476,2489411
2019-12-01,2289521,1992940
2019-12-02,5046649,3924330
2019-12-03,5724735,4455761
2019-12-04,5974989,4672895
2019-12-05,6087071,4758503
2019-12-06,5999373,4698419
2019-12-07,3722558,3135829
2019-12-08,2926287,2507391
2019-12-09,5427487,4192994
2019-12-10,5857495,4586292
2019-12-11,5971764,4663827
2019-12-12,6071590,4750020
2019-12-13,5980731,4702370
2019-12-14,3651906,3088992
2019-12-15,3033804,2604882
2019-12-16,5507329,4294617
2019-12-17,5710425,4497989
2019-12-18,5932855,4663308
2019-12-19,5765883,4548476
2019-12-20,5656233,4488361
2019-12-21,3401331,2869515
2019-12-22,2814048,2420254
2019-12-23,4599038,3718183
2019-12-24,3888788,3230790
2019-12-25,1850290,1648930
2019-12-26,3735100,3081125
2019-12-27,4300263,3538811
2019-12-28,3217603,2772320
2019-12-29,2713548,2380748
2019-12-30,4197229,3454194
2019-12-31,4073177,3359290
