2020-08-29,669690,2591019
2020-08-30,735243,2761534
2020-08-31,1974168,2388754
2020-09-01,1620035,5422738
2020-09-02,1473490,5769264
2020-09-03,1758454,5999663
2020-09-04,1675506,5892265
2020-09-05,989391,2858917
2020-09-06,817391,3205860
2020-09-07,986336,5817832
2020-09-08,2049596,6128973
2020-09-09,2878570,6197334
2020-09-10,1535418,6217922
2020-09-11,1628880,6072583
2020-09-12,927077,2785261
2020-09-13,801455,2765433
2020-09-14,1570081,5946144
2020-09-15,1643680,6754002
2020-09-16,1917412,6348404
2020-09-17,1669445,6292967
2020-09-18,2183661,6199990
2020-09-19,971839,2964680
2020-09-20,827623,2839125
2020-09-21,1575634,5871244
2020-09-22,1660391,6237204
2020-09-23,1701832,6312918
2020-09-24,1692898,6344595
2020-09-25,1703860,6115407
2020-09-26,957690,2864331
2020-09-27,1149869,2763808
2020-09-28,1453830,4999365
2020-09-29,1638674,5414099
2020-09-30,2288189,6190176
2020-10-01,1770601,6267423
2020-10-02,1715381,6215560
2020-10-03,995899,3236066
2020-10-04,852411,2755182
2020-10-05,1636314,5847307
2020-10-06,1984511,5988704
2020-10-07,1738352,5154704
2020-10-08,2186717,6227273
2020-10-09,1741426,6111806
2020-10-10,3232065,2918051
2020-10-11,3642535,2853395
2020-10-12,2370923,4412627
2020-10-13,1662252,6036725
2020-10-14,1786669,6119631
2020-10-15,1796230,6301386
2020-10-16,1626375,6580707
2020-10-17,1022323,3009820
2020-10-18,883103,2683258
2020-10-19,1987405,5760506
2020-10-20,1739107,6079880
2020-10-21,1767784,6291373
2020-10-22,1770421,6382560
2020-10-23,1763446,6142993
2020-10-24,996761,2978250
2020-10-25,868974,2427404
2020-10-26,1907502,6278788
2020-10-27,2538597,6230765
2020-10-28,1761237,6267110
2020-10-29,1661284,6045085
2020-10-30,1678485,6201157
2020-10-31,1023591,2993347
2020-11-01,815280,3231996
2020-11-02,1682318,6002760
2020-11-03,1556473,5786238
2020-11-04,1632858,6278877
2020-11-05,1864417,6279268
2020-11-06,2209812,6068926
2020-11-07,1077091,3019392
2020-11-08,892649,2681927
2020-11-09,1679031,4953995
2020-11-10,1764664,6029537
2020-11-11,1556183,6062526
2020-11-12,1694204,6653016
2020-11-13,1714723,6307338
2020-11-14,1053804,3483515
2020-11-15,1427310,2595446
2020-11-16,1656563,5777287
2020-11-17,2052858,6132152
2020-11-18,2099873,6208084
2020-11-19,1675784,6249294
2020-11-20,2029749,6122842
2020-11-21,1005784,2970300
2020-11-22,779121,2622587
2020-11-23,1887217,5867874
2020-11-24,2343273,6079285
2020-11-25,1606806,5567912
2020-11-26,649364,2287654
2020-11-27,1923031,3533269
2020-11-28,903209,2663054
2020-11-29,783089,2195114
2020-11-30,1900762,5397098
2020-12-01,1722143,35551543
2020-12-02,1626512,6884032
2020-12-03,1650335,6304512
2020-12-04,1609192,8227994
