2020-01-01,2308737,2054459
2020-01-02,4999970,4028914
2020-01-03,4964330,4002503
2020-01-04,2808309,2414338
2020-01-05,2284310,1991875
2020-01-06,5222645,4148547
2020-01-07,5379835,4278171
2020-01-08,5414487,4316069
2020-01-09,5444278,4331876
2020-01-10,5412459,4317966
2020-01-11,3005974,2591293
2020-01-12,2306238,2019651
2020-01-13,5201722,4166342
2020-01-14,5402898,4309947
2020-01-15,5500904,4379096
2020-01-16,5495717,4388694
2020-01-17,5297321,4259433
2020-01-18,2590918,2261157
2020-01-19,2276931,1996851
2020-01-20,3178270,2670971
2020-01-21,5279915,4216712
2020-01-22,5381534,4293559
2020-01-23,5408158,4310101
2020-01-24,5274738,4249546
2020-01-25,2600572,2276488
2020-01-26,2330930,2045535
2020-01-27,5217021,4168051
2020-01-28,5544156,4424878
2020-01-29,5585913,4452783
2020-01-30,5590823,4455728
2020-01-31,5369111,4328259
2020-02-01,2855770,2464270
2020-02-02,2223806,1927311
2020-02-03,5329065,4282132
2020-02-04,5536490,4418587
2020-02-05,5612672,4480086
2020-02-06,5587791,4462854
2020-02-07,5443712,4379596
2020-02-08,2934719,2526252
2020-02-09,2244242,1952840
2020-02-10,5323023,4241694
2020-02-11,5534605,4409401
2020-02-12,5510181,4403297
2020-02-13,5598819,4466071
2020-02-14,5415885,4372971
2020-02-15,2778358,2401350
2020-02-16,2309184,2013633
2020-02-17,3163834,2619098
2020-02-18,5080395,4130139
2020-02-19,5285034,4282546
2020-02-20,5236367,4236683
2020-02-21,5076329,4143147
2020-02-22,2904749,2506065
2020-02-23,2259142,1973624
2020-02-24,5326711,4252622
2020-02-25,5493427,4392461
2020-02-26,5529645,4443120
2020-02-27,5595738,4483629
2020-02-28,5409275,4362780
2020-02-29,2833511,2449161
2020-03-01,2190782,1915851
2020-03-02,5260975,4212734
2020-03-03,5432054,4365117
2020-03-04,5427441,4379780
2020-03-05,5424634,4375395
2020-03-06,5186586,4231104
2020-03-07,2765530,2420173
2020-03-08,2130014,1905940
2020-03-09,4920483,3998025
2020-03-10,4827404,3935372
2020-03-11,4657046,3808719
2020-03-12,4129919,3387683
2020-03-13,3476409,2894403
2020-03-14,1662240,1520177
2020-03-15,1155897,1083748
2020-03-16,2199350,1869444
2020-03-17,1813100,1557131
2020-03-18,1651399,1431141
2020-03-19,1448350,1273642
2020-03-20,1333602,1187040
2020-03-21,634493,627761
2020-03-22,423852,443997
2020-03-23,736812,704596
2020-03-24,766765,728256
2020-03-25,713871,686785
2020-03-26,705383,682578
2020-03-27,675794,658163
2020-03-28,346548,388101
2020-03-29,275749,323790
2020-03-30,562042,563432
2020-03-31,531789,538864
2020-04-01,530358,539105
2020-04-02,502002,511185
2020-04-03,499848,513567
2020-04-04,292722,339131
2020-04-05,238189,285696
2020-04-06,461534,483068
2020-04-07,450415,472099
2020-04-08,443424,466822
2020-04-09,420460,449673
2020-04-10,415372,452493
2020-04-11,267854,324738
2020-04-12,208950,265794
2020-04-13,378352,417020
2020-04-14,446766,480684
2020-04-15,436159,472747
2020-04-16,437633,474489
2020-04-17,450839,491855
2020-04-18,268598,328869
2020-04-19,237628,296673
2020-04-20,456880,496934
2020-04-21,441276,480588
2020-04-22,478377,513042
2020-04-23,469633,502660
2020-04-24,459829,500236
2020-04-25,308196,370547
2020-04-26,231825,291957
2020-04-27,479910,517343
2020-04-28,506714,540121
2020-04-29,496199,528913
2020-04-30,485381,519155
2020-05-01,515625,553761
2020-05-02,340816,407313
2020-05-03,273425,337194
2020-05-04,531735,566135
2020-05-05,540871,573443
2020-05-06,526560,558020
2020-05-07,552878,581902
2020-05-08,542861,576963
2020-05-09,328776,399169
2020-05-10,283126,346902
2020-05-11,536221,569543
2020-05-12,569691,597411
2020-05-13,582509,606084
2020-05-14,584356,605913
2020-05-15,604784,635997
2020-05-16,371262,438176
2020-05-17,298639,361419
2020-05-18,611473,633491
2020-05-19,626829,645370
2020-05-20,639433,658671
2020-05-21,642796,665319
2020-05-22,646828,674699
2020-05-23,345479,408552
2020-05-24,327460,394206
2020-05-25,403510,456675
2020-05-26,669159,696841
2020-05-27,687231,712818
2020-05-28,669610,694579
2020-05-29,667710,702731
2020-05-30,431733,513747
2020-05-31,351131,427187
2020-06-01,697241,745265
2020-06-02,701271,737939
2020-06-03,692341,713089
2020-06-04,735083,757737
2020-06-05,713348,742450
2020-06-06,465970,540058
2020-06-07,381908,452539
2020-06-08,813564,832932
2020-06-09,849580,867035
2020-06-10,863513,877882
2020-06-11,825254,839700
2020-06-12,900856,923204
2020-06-13,542116,617736
2020-06-14,429402,501814
2020-06-15,899966,915407
2020-06-16,933193,943062
2020-06-17,950081,955807
2020-06-18,941916,950765
2020-06-19,980821,1008183
2020-06-20,570468,643833
2020-06-21,446803,523663
2020-06-22,997712,1021183
2020-06-23,1046369,1068651
2020-06-24,1061850,1079851
2020-06-25,1075053,1090730
2020-06-26,1093144,1123115
2020-06-27,608677,693465
2020-06-28,528287,609031
2020-06-29,1096717,1116918
2020-06-30,1110419,1116524
2020-07-01,1112680,1127392
2020-07-02,1156259,1187857
2020-07-03,841239,898410
2020-07-04,582313,672558
2020-07-05,523645,602385
2020-07-06,1076719,1102949
2020-07-07,1146238,1165018
2020-07-08,1161528,1178097
2020-07-09,1195442,1229332
2020-07-10,1020555,1052366
2020-07-11,680795,751580
2020-07-12,609178,696406
2020-07-13,1159751,1185618
2020-07-14,1224239,1244791
2020-07-15,1226169,1247691
2020-07-16,1226667,1247829
2020-07-17,1184372,1211900
2020-07-18,758541,854048
2020-07-19,566099,657361
2020-07-20,1138656,1173637
2020-07-21,1216714,1246323
2020-07-22,1206790,1237706
2020-07-23,1206478,1230836
2020-07-24,1187733,1221036
2020-07-25,781656,870527
2020-07-26,581594,671834
2020-07-27,1177045,1214038
2020-07-28,1212873,1250555
2020-07-29,1261801,1296155
2020-07-30,1234755,1269598
2020-07-31,1229876,1266358
2020-08-01,804834,905787
2020-08-02,567414,660720
2020-08-03,1239897,1277372
2020-08-04,1004562,1038997
2020-08-05,1304387,1341322
2020-08-06,1287085,1322476
2020-08-07,1244091,1288701
2020-08-08,797405,888672
2020-08-09,629730,726101
2020-08-10,1241655,1296907
2020-08-11,1280685,1329409
2020-08-12,1259025,1298963
2020-08-13,1250957,1290507
2020-08-14,1307783,1368051
2020-08-15,813970,925843
2020-08-16,530339,621561
2020-08-17,1261831,1309392
2020-08-18,1320436,1365537
2020-08-19,1241188,1328209
2020-08-20,1353783,1400892
2020-08-21,1326480,1388871
2020-08-22,831615,930032
2020-08-23,634357,728713
2020-08-24,1266306,1319652
2020-08-25,1299230,1353750
2020-08-26,1356875,1405219
2020-08-27,1310381,1355442
2020-08-28,1330587,1396060
2020-08-29,740934,835393
2020-08-30,706529,809020
2020-08-31,1354089,1384427
2020-09-01,1419952,1439429
2020-09-02,1434697,1442433
2020-09-03,1473489,1478872
2020-09-04,1500381,1520582
2020-09-05,955465,1037626
2020-09-06,772254,853867
2020-09-07,835813,903312
2020-09-08,1500707,1507914
2020-09-09,1554494,1549571
2020-09-10,1484477,1480185
2020-09-11,1613182,1618664
2020-09-12,1011944,1101413
2020-09-13,747954,826799
2020-09-14,1543393,1525996
2020-09-15,1606422,1587467
2020-09-16,1606933,1578130
2020-09-17,1612412,1586791
2020-09-18,1631768,1627488
2020-09-19,1054274,1132218
2020-09-20,771723,855860
2020-09-21,1554557,1528876
2020-09-22,1622595,1590533
2020-09-23,1662631,1624648
2020-09-24,1648448,1612772
2020-09-25,1674310,1663620
2020-09-26,1040610,1124513
2020-09-27,790440,873126
2020-09-28,1426322,1441523
2020-09-29,1593280,1564113
2020-09-30,1665453,1635707
2020-10-01,1727700,1694025
2020-10-02,1699891,1687673
2020-10-03,1081652,1162674
2020-10-04,793177,874215
2020-10-05,1606593,1574884
2020-10-06,1679841,1645551
2020-10-07,1688482,1649934
2020-10-08,1709893,1675817
2020-10-09,1711661,1697394
2020-10-10,1079724,1187895
2020-10-11,785925,881974
2020-10-12,1231027,1251546
2020-10-13,1635457,1603189
2020-10-14,1739194,1698810
2020-10-15,1750240,1711695
2020-10-16,1575877,1558588
2020-10-17,1110692,1215508
2020-10-18,831897,921300
2020-10-19,1638095,1595455
2020-10-20,1693979,1650859
2020-10-21,1720518,1677612
2020-10-22,1724728,1687747
2020-10-23,1727888,1718518
2020-10-24,1083228,1191370
2020-10-25,810781,906669
2020-10-26,1606264,1584578
2020-10-27,1721043,1686360
2020-10-28,1719463,1686970
2020-10-29,1611043,1589288
2020-10-30,1658029,1663556
2020-10-31,1072672,1193466
2020-11-01,710152,795143
2020-11-02,1648157,1625183
2020-11-03,1514140,1512861
2020-11-04,1598561,1580254
2020-11-05,1689455,1670296
2020-11-06,1714766,1717895
2020-11-07,1122495,1236070
2020-11-08,849123,952788
2020-11-09,1649051,1629043
2020-11-10,1724719,1707282
2020-11-11,1510951,1523758
2020-11-12,1658931,1651609
2020-11-13,1672461,1686686
2020-11-14,1099308,1213196
2020-11-15,751570,853732
2020-11-16,1633326,1619076
2020-11-17,1676316,1662190
2020-11-18,1670141,1663207
2020-11-19,1638017,1635320
2020-11-20,1667940,1680123
2020-11-21,1046197,1155422
2020-11-22,748415,848682
2020-11-23,1536137,1544277
2020-11-24,1617062,1617067
2020-11-25,1565826,1578435
2020-11-26,615047,693890
2020-11-27,1113513,1172393
